"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"2375","OPTCUR","GBPINR","OPTION","19-Jan-2024",111.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.3425,7.5175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.7725,"GBPINR"
"2584","OPTCUR","GBPINR","OPTION","19-Jan-2024",111.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.575,7.765,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6,"GBPINR"
"13656","OPTCUR","GBPINR","OPTION","25-Jan-2024",95.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.2625,10.5375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.4875,"GBPINR"
"10930","OPTCUR","GBPINR","OPTION","25-Jan-2024",96,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.0125,10.2875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11024","OPTCUR","GBPINR","OPTION","25-Jan-2024",96.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.775,10.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11026","OPTCUR","GBPINR","OPTION","25-Jan-2024",96.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.5275,9.7925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11088","OPTCUR","GBPINR","OPTION","25-Jan-2024",96.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.28,9.54,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11091","OPTCUR","GBPINR","OPTION","25-Jan-2024",97,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.0425,9.2975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11095","OPTCUR","GBPINR","OPTION","25-Jan-2024",97.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.795,9.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11190","OPTCUR","GBPINR","OPTION","25-Jan-2024",97.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.56,8.8,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11192","OPTCUR","GBPINR","OPTION","25-Jan-2024",97.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.5925,9.8225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11194","OPTCUR","GBPINR","OPTION","25-Jan-2024",98,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.395,9.615,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11229","OPTCUR","GBPINR","OPTION","25-Jan-2024",98.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.2025,9.4125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11237","OPTCUR","GBPINR","OPTION","25-Jan-2024",98.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.0125,9.2075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11239","OPTCUR","GBPINR","OPTION","25-Jan-2024",98.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.8225,9.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.915,"GBPINR"
"11241","OPTCUR","GBPINR","OPTION","25-Jan-2024",99,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.64,8.805,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.7225,"GBPINR"
"11243","OPTCUR","GBPINR","OPTION","25-Jan-2024",99.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.455,8.605,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.53,"GBPINR"
"11245","OPTCUR","GBPINR","OPTION","25-Jan-2024",99.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.2775,8.4075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.3425,"GBPINR"
"11247","OPTCUR","GBPINR","OPTION","25-Jan-2024",99.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.1025,8.2125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.1575,"GBPINR"
"11249","OPTCUR","GBPINR","OPTION","25-Jan-2024",100,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.93,8.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.9725,"GBPINR"
"11251","OPTCUR","GBPINR","OPTION","25-Jan-2024",100.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.7625,7.8225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.7925,"GBPINR"
"11253","OPTCUR","GBPINR","OPTION","25-Jan-2024",100.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.5975,7.6275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6125,"GBPINR"
"11255","OPTCUR","GBPINR","OPTION","25-Jan-2024",100.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.4375,7.4375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.4375,"GBPINR"
"11257","OPTCUR","GBPINR","OPTION","25-Jan-2024",101,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.2775,7.2475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2625,"GBPINR"
"11260","OPTCUR","GBPINR","OPTION","25-Jan-2024",101.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.125,7.06,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0925,"GBPINR"
"11284","OPTCUR","GBPINR","OPTION","25-Jan-2024",101.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.975,6.875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.925,"GBPINR"
"11298","OPTCUR","GBPINR","OPTION","25-Jan-2024",101.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.8275,6.6875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.7575,"GBPINR"
"11300","OPTCUR","GBPINR","OPTION","25-Jan-2024",102,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.685,6.505,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.595,"GBPINR"
"11312","OPTCUR","GBPINR","OPTION","25-Jan-2024",102.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.5475,6.3225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.435,"GBPINR"
"11325","OPTCUR","GBPINR","OPTION","25-Jan-2024",102.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.4125,6.1425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2775,"GBPINR"
"11327","OPTCUR","GBPINR","OPTION","25-Jan-2024",102.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.28,5.965,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1225,"GBPINR"
"11331","OPTCUR","GBPINR","OPTION","25-Jan-2024",103,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.1525,5.7875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.97,"GBPINR"
"11333","OPTCUR","GBPINR","OPTION","25-Jan-2024",103.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.0275,5.6125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.82,"GBPINR"
"11335","OPTCUR","GBPINR","OPTION","25-Jan-2024",103.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.9075,5.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.675,"GBPINR"
"11345","OPTCUR","GBPINR","OPTION","25-Jan-2024",103.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.79,5.27,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.53,"GBPINR"
"11357","OPTCUR","GBPINR","OPTION","25-Jan-2024",104,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.6775,5.1025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.39,"GBPINR"
"11361","OPTCUR","GBPINR","OPTION","25-Jan-2024",104.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.5675,4.9375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.2525,"GBPINR"
"11364","OPTCUR","GBPINR","OPTION","25-Jan-2024",104.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.4575,4.7725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.115,"GBPINR"
"11366","OPTCUR","GBPINR","OPTION","25-Jan-2024",104.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.3525,4.6125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9825,"GBPINR"
"11369","OPTCUR","GBPINR","OPTION","25-Jan-2024",105,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.255,4.455,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.855,"GBPINR"
"11372","OPTCUR","GBPINR","OPTION","25-Jan-2024",105.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.155,4.3,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7275,"GBPINR"
"11374","OPTCUR","GBPINR","OPTION","25-Jan-2024",105.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.0575,4.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6025,"GBPINR"
"11376","OPTCUR","GBPINR","OPTION","25-Jan-2024",105.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.9675,3.9975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.4825,"GBPINR"
"11378","OPTCUR","GBPINR","OPTION","25-Jan-2024",106,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.875,3.85,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3625,"GBPINR"
"11399","OPTCUR","GBPINR","OPTION","25-Jan-2024",106.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.7875,3.7075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2475,"GBPINR"
"11401","OPTCUR","GBPINR","OPTION","25-Jan-2024",106.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.7,3.57,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.135,"GBPINR"
"11405","OPTCUR","GBPINR","OPTION","25-Jan-2024",106.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.6175,3.4325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.025,"GBPINR"
"11413","OPTCUR","GBPINR","OPTION","25-Jan-2024",107,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.535,3.3,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9175,"GBPINR"
"11415","OPTCUR","GBPINR","OPTION","25-Jan-2024",107.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.455,3.17,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.8125,"GBPINR"
"11419","OPTCUR","GBPINR","OPTION","25-Jan-2024",107.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.3775,3.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.71,"GBPINR"
"11438","OPTCUR","GBPINR","OPTION","25-Jan-2024",107.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.3025,2.9225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6125,"GBPINR"
"11454","OPTCUR","GBPINR","OPTION","25-Jan-2024",108,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.2275,2.8025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.515,"GBPINR"
"6325","OPTCUR","GBPINR","OPTION","25-Jan-2024",108.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.1575,2.6875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.4225,"GBPINR"
"6327","OPTCUR","GBPINR","OPTION","25-Jan-2024",108.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.085,2.575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.33,"GBPINR"
"6333","OPTCUR","GBPINR","OPTION","25-Jan-2024",108.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.0175,2.4675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2425,"GBPINR"
"6344","OPTCUR","GBPINR","OPTION","25-Jan-2024",109,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.9475,2.3625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3825,"GBPINR"
"6348","OPTCUR","GBPINR","OPTION","25-Jan-2024",109.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.885,2.26,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.35,"GBPINR"
"6420","OPTCUR","GBPINR","OPTION","25-Jan-2024",109.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.8175,2.1625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3175,"GBPINR"
"3250","OPTCUR","GBPINR","OPTION","25-Jan-2024",109.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1175,0.4325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.305,"GBPINR"
"3256","OPTCUR","GBPINR","OPTION","25-Jan-2024",110,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1025,0.3875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2775,"GBPINR"
"6151","OPTCUR","GBPINR","OPTION","25-Jan-2024",110.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0875,0.3475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.305,"GBPINR"
"6153","OPTCUR","GBPINR","OPTION","25-Jan-2024",110.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.075,0.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.275,"GBPINR"
"7169","OPTCUR","GBPINR","OPTION","25-Jan-2024",110.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.065,0.275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2575,"GBPINR"
"1588","OPTCUR","GBPINR","OPTION","25-Jan-2024",111,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.055,0.245,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2575,"GBPINR"
"1640","OPTCUR","GBPINR","OPTION","25-Jan-2024",111.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.045,0.215,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2325,"GBPINR"
"2600","OPTCUR","GBPINR","OPTION","25-Jan-2024",111.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.035,0.185,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2425,"GBPINR"
"2602","OPTCUR","GBPINR","OPTION","25-Jan-2024",111.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0325,0.1675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2175,"GBPINR"
"13657","OPTCUR","GBPINR","OPTION","25-Jan-2024",95.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.205,"GBPINR"
"11023","OPTCUR","GBPINR","OPTION","25-Jan-2024",96,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11025","OPTCUR","GBPINR","OPTION","25-Jan-2024",96.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11031","OPTCUR","GBPINR","OPTION","25-Jan-2024",96.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.005,0.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11089","OPTCUR","GBPINR","OPTION","25-Jan-2024",96.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11094","OPTCUR","GBPINR","OPTION","25-Jan-2024",97,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11109","OPTCUR","GBPINR","OPTION","25-Jan-2024",97.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0075,0.0525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11191","OPTCUR","GBPINR","OPTION","25-Jan-2024",97.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11193","OPTCUR","GBPINR","OPTION","25-Jan-2024",97.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.7425,0.8075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11195","OPTCUR","GBPINR","OPTION","25-Jan-2024",98,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.785,0.86,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11236","OPTCUR","GBPINR","OPTION","25-Jan-2024",98.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.8275,0.9125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11238","OPTCUR","GBPINR","OPTION","25-Jan-2024",98.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.8725,0.9725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"11240","OPTCUR","GBPINR","OPTION","25-Jan-2024",98.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.92,1.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.975,"GBPINR"
"11242","OPTCUR","GBPINR","OPTION","25-Jan-2024",99,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.965,1.095,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.03,"GBPINR"
"11244","OPTCUR","GBPINR","OPTION","25-Jan-2024",99.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.015,1.16,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0875,"GBPINR"
"11246","OPTCUR","GBPINR","OPTION","25-Jan-2024",99.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.065,1.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1475,"GBPINR"
"11248","OPTCUR","GBPINR","OPTION","25-Jan-2024",99.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.115,1.3,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2075,"GBPINR"
"11250","OPTCUR","GBPINR","OPTION","25-Jan-2024",100,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.1675,1.3775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2725,"GBPINR"
"11252","OPTCUR","GBPINR","OPTION","25-Jan-2024",100.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.2225,1.4575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.34,"GBPINR"
"11254","OPTCUR","GBPINR","OPTION","25-Jan-2024",100.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.2775,1.5425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.41,"GBPINR"
"11256","OPTCUR","GBPINR","OPTION","25-Jan-2024",100.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.3325,1.6275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.48,"GBPINR"
