"Token","ShortName","Series","CompanyName","TickSize","LotSize","ScripCode","MarketLot","BCastFlag","AVMBuyMargin","AVMSellMargin","ScripID","ScripName","GroupName","NdFlag","NDSDate","NDEDate","SuspStatus","avmflag","SuspensionReason","Suspensiondate","DateOfListing","DateOfDeListing","IssuePrice","FaceValue","ISINCode","52WeeksHigh","52WeeksLow","LifeTimeHigh","LifeTimeLow","HighDate","LowDate","MarginPercentage","ExchangeCode"
"501827","CENPR","C","CENTRAL PROVINCES RAILWAYS CO",241.5,1,"501827",0,0,0,0,"CENTPROV","CENTRAL PROVINCES RAILWAYS CO","","","","","","","","","","",218.5,10,"INE631B01038",230,230,645,5.5,"","","","CENTPROV"
"531380","CENSUT","C","CENTENIAL SURGICAL SUTURE LTD",116.35,1,"531380",0,0,0,0,"CSURGSU","CENTENIAL SURGICAL SUTURE LTD","","","","","","","","","","",111.85,10,"INE405H01018",160,46.7,160,0.6,"","","","CSURGSU"
"531621","CENTEC","DR","CENTERAC TECHNOLOGIES LTD",3.03,1,"531621",0,0,0,0,"CENTERAC","CENTERAC TECHNOLOGIES LTD","","","","","","","","","","",2.75,1,"INE157B01026",3.36,1.99,108.45,0.56,"","","","CENTERAC"
"500040","CENTEX","DR","CENTURY TEXTILES & INDUSTRIES",1597.5,1,"500040",0,0,0,0,"CENTURYTEX","CENTURY TEXTILES & INDUSTRIES","","","","","","","","","","",1065,10,"INE055A01016",1354.7,588.8,1471.85,22,"","","","CENTURYTEX"
"532413","CERINT","C","CEREBRA INTEGRATED TECH LTD",7.28,1,"532413",0,0,0,0,"CEREBRAINT","CEREBRA INTEGRATED TECH LTD","","","","","","","","","","",6.6,10,"INE345B01019",35.95,4.45,99,2.22,"","","","CEREBRAINT"
"532443","CERSAN","DR","CERA SANITARYWARE LIMITED",10197.15,1,"532443",0,0,0,0,"CERA","CERA SANITARYWARE LIMITED","","","","","","","","","","",6798.15,5,"INE739E01017",9782.25,4950,9782.25,3.25,"","","","CERA"
"500084","CESC","DR","CESC LIMITED",146.41,1,"500084",0,0,0,0,"CESC","CESC LIMITED","","","","","","","","","","",97.61,1,"INE486A01021",123.4,62.25,123.4,1.52,"","","","CESC"
"542333","CESVEN","DR","RPSG VENTURES LIMITED",907.05,1,"542333",0,0,0,0,"RPSGVENT","RPSG VENTURES LIMITED","","","","","","","","","","",604.75,10,"INE425Y01011",822.3,359.45,0,0,"","","","RPSGVENT"
"531473","CETIND","DR","CETHAR INDUSTRIES",0.78,1,"531473",0,0,0,0,"","CETHAR INDUSTRIES","","","","","","","","","","",0.72,10,"",0,0,10.5,0.75,"","","",""
"543920","CFFFLU","DR","CFF FLUID CONTROL LIMITED",521.55,1,"543920",0,0,0,0,"CFF","CFF FLUID CONTROL LIMITED","","","","","","","","","","",347.75,10,"INE0NJ001013",494.4,165,494.4,165,"","","","CFF"
"515139","CGGLA","DR","PHILIPS GLASS",0,1,"515139",0,0,0,0,"","PHILIPS GLASS","","","","","","","","","","",0,10,"INE545C01012",15,12,40,2,"","","",""
"531932","CGIMP","C","CGIMPEX LTD",1.34,1,"531932",0,0,0,0,"CGIMPEX","CGIMPEX LTD","","","","","","","","","","",1.22,10,"INE060F01015",4.24,1.28,103.67,1.28,"","","","CGIMPEX"
"51106","CGIOFS","DR","IGARASHI MOTORS INDIA LTD OFS",0,1,"51106",0,0,0,0,"CGIOFS","IGARASHI MOTORS INDIA LTD OFS","","","","","","","","","","",0,10,"INE000000106",0,0,0,0,"","","","CGIOFS"
"531489","CGVAK","DR","CG-VAK SOFTWARE & EXPORTS LTD",554,1,"531489",0,0,0,0,"CGVAK","CG-VAK SOFTWARE & EXPORTS LTD","","","","","","","","","","",369.4,10,"INE084D01010",715,304,715,1.7,"","","","CGVAK"
"542934","CHABHA","DR","CHANDRA BHAGAT PHARMA LIMITED",144,1,"542934",0,0,0,0,"CBPL","CHANDRA BHAGAT PHARMA LIMITED","","","","","","","","","","",96,10,"INE07QQ01016",148.75,83,148.75,30.5,"","","","CBPL"
"512301","CHABRE","C","CHAMBAL BREWERIES &",6.73,1,"512301",0,0,0,0,"CHMBBRW","CHAMBAL BREWERIES &","","","","","","","","","","",6.47,10,"INE417N01011",6.6,2.35,99.9,0.75,"","","","CHMBBRW"
"504671","CHABRI","C","CHASE BRIGHT STEEL CO LTD",26.77,1,"504671",0,0,0,0,"","CHASE BRIGHT STEEL CO LTD","","","","","","","","","","",24.23,10,"",25.5,24.3,60,6,"","","",""
"511696","CHACAP","C","CHARTERED CAPITAL & INVESTMENT",265.2,1,"511696",0,0,0,0,"CHRTEDCA","CHARTERED CAPITAL & INVESTMENT","","","","","","","","","","",254.8,10,"INE953B01010",270.35,112.35,270.35,1.95,"","","","CHRTEDCA"
"531977","CHACAR","DR","CHARTERED LOGISTICS LIMITED",6.91,1,"531977",0,0,0,0,"CHLOGIST","CHARTERED LOGISTICS LIMITED","","","","","","","","","","",4.61,1,"INE558F01026",6.39,3.45,61.5,0.23,"","","","CHLOGIST"
"531327","CHACER","C","CHARMS INDUSTRIES LTD",5.9,1,"531327",0,0,0,0,"CHARMS","CHARMS INDUSTRIES LTD","","","","","","","","","","",5.68,10,"INE442C01012",6.7,2.12,16.75,0.5,"","","","CHARMS"
"522292","CHAENG","DR","CANDOUR TECHTEX LIMITED",48.98,1,"522292",0,0,0,0,"CANDOUR","CANDOUR TECHTEX LIMITED","","","","","","","","","","",40.08,10,"INE713D01055",53.6,27.66,143.4,1,"","","","CANDOUR"
"500085","CHAFER","DR","CHAMBAL FERTILISERS & CHEMICAL",384.05,1,"500085",0,0,0,0,"CHAMBLFERT","CHAMBAL FERTILISERS & CHEMICAL","","","","","","","","","","",314.25,10,"INE085A01013",356.95,248.55,515.95,8.5,"","","","CHAMBLFERT"
"515105","CHAGRA","DR","CHARMINAR GRANITE EX",1.89,1,"515105",0,0,0,0,"","CHARMINAR GRANITE EX","","","","","","","","","","",1.71,10,"",0,0,17.5,0.2,"","","",""
"539600","CHAHOL","DR","CHAMAK HOLDINGS LIMITED",13.12,1,"539600",0,0,0,0,"CHAMAK","CHAMAK HOLDINGS LIMITED","","","","","","","","","","",11.88,10,"INE049R01013",12.5,12.5,12.5,12.5,"","","","CHAMAK"
"542399","CHAHOT","DR","CHALET HOTELS LIMITED",709.55,1,"542399",0,0,0,0,"CHALET","CHALET HOTELS LIMITED","","","","","","","","","","",473.05,10,"INE427F01016",620.15,312.4,0,0,"","","","CHALET"
"522203","CHAIMP","DR","CHAIN IMPEX",1.05,1,"522203",0,0,0,0,"","CHAIN IMPEX","","","","","","","","","","",0.95,10,"",0,0,16,1,"","","",""
"526580","CHAIN","DR","CHAMPDANY INDUSTRIES LTD",0,1,"526580",0,0,0,0,"","CHAMPDANY INDUSTRIES LTD","","","","","","","","","","",0,10,"INE487A01011",158.7,58,340,18.65,"","","",""
"522059","CHAIND","DR","INDAGE VINTNERS LIMITED",14.22,1,"522059",0,0,0,0,"INDAGEVIN","INDAGE VINTNERS LIMITED","","","","","","","","","","",12.88,10,"INE194C01019",59.15,12.4,981,0.9,"","","","INDAGEVIN"
"534758","CHAINF","DR","CIGNITI TECHNOLOGIES LTD",1304.15,1,"534758",0,0,0,0,"CIGNITI","CIGNITI TECHNOLOGIES LTD","","","","","","","","","","",869.45,10,"INE675C01017",1203.15,522.95,1203.15,4.47,"","","","CIGNITI"
"501270","CHAINV","C","ANTARIKSH INDUSTRIES LIMITED",1.4,1,"501270",0,0,0,0,"ANTARIKSH","ANTARIKSH INDUSTRIES LIMITED","","","","","","","","","","",1.28,10,"INE825M01017",1.34,1.22,1.34,1.15,"","","","ANTARIKSH"
"542627","CHAMAC","C","CHANDNI MACHINES LIMITED",30.8,1,"542627",0,0,0,0,"CHANDNIMACH","CHANDNI MACHINES LIMITED","","","","","","","","","","",27.88,10,"INE01GZ01011",31.78,10,0,0,"","","","CHANDNIMACH"
"540829","CHAMER","C","CHANDRIMA MERCANTILES LIMITED",7.14,1,"540829",0,0,0,0,"CHANDRIMA","CHANDRIMA MERCANTILES LIMITED","","","","","","","","","","",6.46,10,"INE371F01016",10.9,4.9,41.6,3.09,"","","","CHANDRIMA"
"535142","CHANIN","C","CHANNEL NINE ENTERTAINMENT LTD",10.83,1,"535142",0,0,0,0,"CNEL","CHANNEL NINE ENTERTAINMENT LTD","","","","","","","","","","",10.41,1,"INE437O01025",12.3,10.62,52.16,1.75,"","","","CNEL"
"531946","CHAPAP","C","CHADHA PAPERS",9.18,1,"531946",0,0,0,0,"","CHADHA PAPERS","","","","","","","","","","",8.32,10,"INE669W01018",8.75,8.75,35.95,8.75,"","","",""
"530309","CHAPRA","DR","CHANDRA PRABHU INTERNATIONAL L",30.32,1,"530309",0,0,0,0,"CHANDRAP","CHANDRA PRABHU INTERNATIONAL L","","","","","","","","","","",20.22,2,"INE368D01025",34.2,21.75,60.2,0.61,"","","","CHANDRAP"
"530307","CHASET","DR","CHAMAN LAL SETIA EXPORTS LTD",289.25,1,"530307",0,0,0,0,"CHAMANSEQ","CHAMAN LAL SETIA EXPORTS LTD","","","","","","","","","","",192.85,2,"INE419D01026",256,113.15,256,0.76,"","","","CHAMANSEQ"
"512624","CHATRA","DR","REGENT ENTERPRISES LTD",4.86,1,"512624",0,0,0,0,"REGENTRP","REGENT ENTERPRISES LTD","","","","","","","","","","",3.24,10,"INE769D01016",5.15,2.61,28,0.8,"","","","REGENTRP"
"519459","CHAVEG","DR","CHAKAN VEGOILS",0.42,1,"519459",0,0,0,0,"","CHAKAN VEGOILS","","","","","","","","","","",0.38,10,"",0,0,27.5,0.35,"","","",""
"532264","CHAVI","C","INDAGE RESTAURANTS AND LEISURE",8.5,1,"532264",0,0,0,0,"INDAGERES","INDAGE RESTAURANTS AND LEISURE","","","","","","","","","","",7.7,3,"INE525H01013",16.75,8.02,111.35,0.95,"","","","INDAGERES"
"539800","CHDCHE","DR","CHD CHEMICALS LIMITED",6.06,1,"539800",0,0,0,0,"CHDCHEM","CHD CHEMICALS LIMITED","","","","","","","","","","",4.04,10,"INE043U01010",7.7,3.79,74.95,3.79,"","","","CHDCHEM"
"541269","CHEALK","DR","CHEMFAB ALKALIES LTD",463.3,1,"541269",0,0,0,0,"CHEMFABALKA","CHEMFAB ALKALIES LTD","","","","","","","","","","",308.9,5,"INE783X01023",411.65,213,477.45,90.05,"","","","CHEMFABALKA"
"533026","CHEBIO","C","CHEMCEL BIO-TECH LIMITED",0.96,1,"533026",0,0,0,0,"CHEMCEL","CHEMCEL BIO-TECH LIMITED","","","","","","","","","","",0.94,10,"INE213J01012",3.4,0.96,16,0.95,"","","","CHEMCEL"
"590001","CHECEM","DR","CHETTINAD CEMENT CORPORATION L",851.45,1,"590001",0,0,0,0,"CHETTICE","CHETTINAD CEMENT CORPORATION L","","","","","","","","","","",567.65,10,"INE132B01011",1071.75,671.2,1071.75,34.57,"","","","CHETTICE"
"530871","CHECH","DR","CHEMBOND CHEMICALS LTD",596.55,1,"530871",0,0,0,0,"CHEMBOND","CHEMBOND CHEMICALS LTD","","","","","","","","","","",397.75,5,"INE995D01025",542.55,225.05,542.55,2.63,"","","","CHEMBOND"
"526817","CHECOM","DR","CHEVIOT COLTD",1467.6,1,"526817",0,0,0,0,"CHEVIOT","CHEVIOT COLTD","","","","","","","","","","",978.4,10,"INE974B01016",1350,966,2055.55,7.11,"","","","CHEVIOT"
"540395","CHEENT","DR","CHEMCRUX ENTERPRISES LTD",350.1,1,"540395",0,0,0,0,"CHEMCRUX","CHEMCRUX ENTERPRISES LTD","","","","","","","","","","",233.4,10,"INE298W01016",389.95,246.1,501.1,7.2,"","","","CHEMCRUX"
"539011","CHEFER","DR","CHENNAI FERROUS INDUSTRIES LTD",158.6,1,"539011",0,0,0,0,"CHENFERRO","CHENNAI FERROUS INDUSTRIES LTD","","","","","","","","","","",105.8,10,"INE777O01016",234,107.8,347.45,3.04,"","","","CHENFERRO"
"537326","CHEIND","C","CHEMTECH INDUSTRIAL VALVES LTD",60.81,1,"537326",0,0,0,0,"CHEMTECH","CHEMTECH INDUSTRIAL VALVES LTD","","","","","","","","","","",55.03,10,"INE212P01011",71,11.4,71,4,"","","","CHEMTECH"
"523351","CHEMCR","C","STANDARD SHOE SOLE AND MOULD",10.12,1,"523351",0,0,0,0,"STDSHOE","STANDARD SHOE SOLE AND MOULD","","","","","","","","","","",9.62,10,"INE888N01013",12.2,5.42,65,1,"","","","STDSHOE"
"523489","CHEMEE","C","CHENNAI MEENAKSHI MULTISPECIAL",51.52,1,"523489",0,0,0,0,"CMMHOSP","CHENNAI MEENAKSHI MULTISPECIAL","","","","","","","","","","",46.62,10,"INE889F01017",54.65,17,54.65,1.1,"","","","CMMHOSP"
"938936","CHEN10","DR","CHEMMANUR CR&INVES 03MAY25",1200,1,"938936",0,0,0,0,"1050CCIL25","CHEMMANUR CR&INVES 03MAY25","","","","","","","","","","",800,1000,"INE051307AO1",0,0,0,0,"","","","1050CCIL25"
"938938","CHEN11","DR","CHEMMANUR CR&INVES 01NOV25",1200,1,"938938",0,0,0,0,"1075CCL25","CHEMMANUR CR&INVES 01NOV25","","","","","","","","","","",800,1000,"INE051307AN3",0,0,0,0,"","","","1075CCL25"
"938940","CHEN12","DR","CHEMMANUR CR&INVES 02NOV25",1200,1,"938940",0,0,0,0,"11CCL26","CHEMMANUR CR&INVES 02NOV25","","","","","","","","","","",800,1000,"INE051307AJ1",0,0,0,0,"","","","11CCL26"
"938942","CHEN13","DR","CHEMMANUR CR&INVES 02NOV28",1259.94,1,"938942",0,0,0,0,"1150CCIL28","CHEMMANUR CR&INVES 02NOV28","","","","","","","","","","",839.96,1000,"INE051307AM5",0,0,0,0,"","","","1150CCIL28"
"938944","CHEN14","DR","CHEMMANUR CR&INVES I 02NOV24",1200,1,"938944",0,0,0,0,"0CCIL24","CHEMMANUR CR&INVES I 02NOV24","","","","","","","","","","",800,1000,"INE051307AL7",0,0,0,0,"","","","0CCIL24"
"938946","CHEN15","DR","CHEMMANUR CR&INVES I 01NOV25",1200,1,"938946",0,0,0,0,"0CCL25","CHEMMANUR CR&INVES I 01NOV25","","","","","","","","","","",800,1000,"INE051307AI3",0,0,0,0,"","","","0CCL25"
"938948","CHEN16","DR","CHEMMANUR CR&INVES 03JAN30",1080,1,"938948",0,0,0,0,"0CCIL30","CHEMMANUR CR&INVES 03JAN30","","","","","","","","","","",720,1000,"INE051307AK9",0,0,0,0,"","","","0CCIL30"
"938322","CHEND1","DR","CHEMMANUR CR&INVESI9.5012JN24",1170,1,"938322",0,0,0,0,"95CCIL24","CHEMMANUR CR&INVESI9.5012JN24","","","","","","","","","","",780,1000,"INE051307986",1000,815.2,1000,815.2,"","","","95CCIL24"
"938324","CHEND2","DR","CHEMMANUR CR&INVESII10.511JL24",1200,1,"938324",0,0,0,0,"1050CCIL24","CHEMMANUR CR&INVESII10.511JL24","","","","","","","","","","",800,1000,"INE051307978",1090,814.99,1090,814.99,"","","","1050CCIL24"
"938326","CHEND3","DR","CHEMMANUR CR&INSIII10.7510JN25",1201.4,1,"938326",0,0,0,0,"1075CCIL25","CHEMMANUR CR&INSIII10.7510JN25","","","","","","","","","","",800.94,1000,"INE051307994",1030,814.2,1030,814.2,"","","","1075CCIL25"
"938328","CHEND4","DR","CHEMMANUR CR&INVES IV 1109JN26",1242,1,"938328",0,0,0,0,"11CCIL26","CHEMMANUR CR&INVES IV 1109JN26","","","","","","","","","","",828,1000,"INE051307AA0",1035,920,1035,920,"","","","11CCIL26"
"938330","CHEND5","DR","CHEMMANUR CR&INVESV11.5011JN28",1204.9,1,"938330",0,0,0,0,"115CCIL28","CHEMMANUR CR&INVESV11.5011JN28","","","","","","","","","","",803.28,1000,"INE051307AB8",1166,826.4,1166,826.4,"","","","115CCIL28"
"938332","CHEND6","DR","CHEMMANUR CR&INVES VILOA10JN25",1267.04,1,"938332",0,0,0,0,"0CCIL25","CHEMMANUR CR&INVES VILOA10JN25","","","","","","","","","","",844.7,1000,"INE051307AC6",1056.58,815.2,1056.58,815.2,"","","","0CCIL25"
"938334","CHEND7","DR","CHEMMANUR CR&INVESVIILOA09JN26",1212,1,"938334",0,0,0,0,"0CCIL26","CHEMMANUR CR&INVESVIILOA09JN26","","","","","","","","","","",808,1000,"INE051307AD4",1010,989.8,1010,989.8,"","","","0CCIL26"
"938336","CHEND8","DR","CHEMMANUR CR&INVESVIII 09MR29",1202.47,1,"938336",0,0,0,0,"0CCIL29","CHEMMANUR CR&INVESVIII 09MR29","","","","","","","","","","",801.65,1000,"INE051307AE2",1045,800,1045,800,"","","","0CCIL29"
"938934","CHEND9","DR","CHEMMANUR CR&INVES 02NOV24",1160.4,1,"938934",0,0,0,0,"950CCIL24","CHEMMANUR CR&INVES 02NOV24","","","","","","","","","","",773.6,1000,"INE051307AP8",0,0,0,0,"","","","950CCIL24"
"500110","CHEPET","DR","CHENNAI PETROLEUM CORPORATION",818,1,"500110",0,0,0,0,"CHENNPETRO","CHENNAI PETROLEUM CORPORATION","","","","","","","","","","",545.4,10,"INE178A01016",697.65,186.5,697.65,17.6,"","","","CHENNPETRO"
"506365","CHEPHA","C","CHEMO PHARMA LABORATORIES LTD",43.06,1,"506365",0,0,0,0,"CHEMOPH","CHEMO PHARMA LABORATORIES LTD","","","","","","","","","","",38.96,10,"INE320M01019",46.4,27.17,195,1.6,"","","","CHEMOPH"
"543336","CHESAN","DR","CHEMPLAST SANMAR LTD",571.7,1,"543336",0,0,0,0,"CHEMPLASTS","CHEMPLAST SANMAR LTD","","","","","","","","","","",381.2,5,"INE488A01050",542.85,342,826.35,342,"","","","CHEMPLASTS"
"511485","CHESEC","DR","CHEMOX SECURITIES",3.83,1,"511485",0,0,0,0,"","CHEMOX SECURITIES","","","","","","","","","","",3.47,10,"",0,0,105,0.5,"","","",""
"543233","CHESPE","DR","CHEMCON SPECIALITY CHEMICALS",337.65,1,"543233",0,0,0,0,"CHEMCON","CHEMCON SPECIALITY CHEMICALS","","","","","","","","","","",225.15,10,"INE03YM01018",319.05,221,743.8,221,"","","","CHEMCON"
"531655","CHESPI","DR","CHETAK SPINTEX",12.44,1,"531655",0,0,0,0,"","CHETAK SPINTEX","","","","","","","","","","",11.26,10,"",0,0,17,4,"","","",""
"521056","CHETEX","DR","CHESLIND TEXTILE LTD",13.14,1,"521056",0,0,0,0,"CHESLINTEX","CHESLIND TEXTILE LTD","","","","","","","","","","",8.76,10,"INE217C01018",12.1,7.01,36.45,4,"","","","CHESLINTEX"
"539230","CHEVAP","DR","CHEMIESYNTH (VAPI) LIMITED",22.05,1,"539230",0,0,0,0,"CHEMIESYNT","CHEMIESYNTH (VAPI) LIMITED","","","","","","","","","","",19.95,10,"INE829R01018",21,19.05,21,15,"","","","CHEMIESYNT"
"531653","CHHSPI","C","CHHABRA SPINNERS",8.71,1,"531653",0,0,0,0,"CHABRASP","CHHABRA SPINNERS","","","","","","","","","","",7.89,10,"INE420D01016",0,0,13.6,3.5,"","","","CHABRASP"
"531900","CHICEM","DR","CCL INTERNATIONAL LIMITED",30.93,1,"531900",0,0,0,0,"CCLINTER","CCL INTERNATIONAL LIMITED","","","","","","","","","","",20.63,10,"INE778E01031",31.68,12.16,3150,2.41,"","","","CCLINTER"
"530417","CHIFIN","DR","CHIPLUN FINE CHEMICA",3.15,1,"530417",0,0,0,0,"","CHIPLUN FINE CHEMICA","","","","","","","","","","",2.85,10,"",0,0,22,0.25,"","","",""
"532969","CHIINV","DR","CHI INVESTMENTS LIMIED",0,1,"532969",0,0,0,0,"","CHI INVESTMENTS LIMIED","","","","","","","","","","",0,10,"INE975I01018",68,13.8,200,8.81,"","","",""
"505684","CHIPNE","DR","CHICAGO PNEUMATIC (I) LTD",0,1,"505684",0,0,0,0,"","CHICAGO PNEUMATIC (I) LTD","","","","","","","","","","",0,10,"INE489A01017",65,45.55,320,36,"","","",""
"531185","CHISOF","DR","CHICAGO SOFT",3.67,1,"531185",0,0,0,0,"CHISO","CHICAGO SOFT","","","","","","","","","","",3.33,10,"INE101B01016",0,0,28,0.1,"","","","CHISO"
"521244","CHISPI","C","CHITRADURGA SPINTEX LTD",36.99,1,"521244",0,0,0,0,"CHITRTX","CHITRADURGA SPINTEX LTD","","","","","","","","","","",35.15,10,"INE676G01024",36.99,25.6,36.99,0.2,"","","","CHITRTX"
"532992","CHLLIM","DR","CHL LIMITED",31.61,1,"532992",0,0,0,0,"CHLLTD","CHL LIMITED","","","","","","","","","","",25.87,2,"INE790D01020",29.9,14.6,49.59,4.75,"","","","CHLLTD"
"526546","CHOANA","DR","CHOKSI LABORATORIES LIMITED",86.61,1,"526546",0,0,0,0,"CHOKSILA","CHOKSI LABORATORIES LIMITED","","","","","","","","","","",57.75,10,"INE493D01013",86,30.62,98.35,0.5,"","","","CHOKSILA"
"519475","CHOFOO","DR","CHORDIA FOOD PRODUCTS LTD",117.7,1,"519475",0,0,0,0,"CHORDIA","CHORDIA FOOD PRODUCTS LTD","","","","","","","","","","",96.3,10,"INE975C01011",109,59.63,230.2,8.5,"","","","CHORDIA"
"523608","CHOGLO","DR","CHOKHANI GLOBAL EXPR",0.11,1,"523608",0,0,0,0,"","CHOKHANI GLOBAL EXPR","","","","","","","","","","",0.1,10,"",0,0,16.25,0.1,"","","",""
"530427","CHOIMA","DR","CHOKSHI IMAGING LTD",60.08,1,"530427",0,0,0,0,"CHOKSI","CHOKSHI IMAGING LTD","","","","","","","","","","",40.06,10,"INE865B01016",59.8,37.1,73.6,0.95,"","","","CHOKSI"
"531358","CHOINT","DR","CHOICE INTERNATIONAL LTD",529.05,1,"531358",0,0,0,0,"CHOICEIN","CHOICE INTERNATIONAL LTD","","","","","","","","","","",352.75,10,"INE102B01014",456,232,456,5.3,"","","","CHOICEIN"
"511243","CHOINV","DR","CHOLAMANDALAM INVESTMENT AND F",1250.8,1,"511243",0,0,0,0,"CHOLAFIN","CHOLAMANDALAM INVESTMENT AND F","","","","","","","","","","",1023.4,2,"INE121A01024",1284.45,658,1284.45,4.05,"","","","CHOLAFIN"
"973201","CHON11","DR","9.2% Cholamandalam Inv. Perp.",613200,1,"973201",0,0,0,0,"920CIFCL31","9.2% Cholamandalam Inv. Perp.","","","","","","","","","","",408800,500000,"INE121A08ON5",565000,503135.2,565000,499408.22,"","","","920CIFCL31"
"958788","CHON14","DR","10.88% Cholamandalam Inv. Perp",688800,1,"958788",0,0,0,0,"1088CIFCPER","10.88% Cholamandalam Inv. Perp","","","","","","","","","","",459200,500000,"INE121A08OI5",574000,531000,606392.55,503666,"","","","1088CIFCPER"
"938580","CHON19","DR","CHOLAMANDALAM INVT FIN 1 8.25",1231.2,1,"938580",0,0,0,0,"825CIFCL25","CHOLAMANDALAM INVT FIN 1 8.25","","","","","","","","","","",820.8,1000,"INE121A07RB5",1052,1001.01,1052,1001.01,"","","","825CIFCL25"
"938582","CHON20","DR","CHOLAMANDALAM INVT LTDSR 2",1248,1,"938582",0,0,0,0,"ZCCIFCL25","CHOLAMANDALAM INVT LTDSR 2","","","","","","","","","","",832,1000,"INE121A07RA7",1040,1040,1040,1040,"","","","ZCCIFCL25"
"938584","CHON21","DR","CHOLAMANDALAM INVT LTD 3 8.30",1252.8,1,"938584",0,0,0,0,"830CIFFCL26","CHOLAMANDALAM INVT LTD 3 8.30","","","","","","","","","","",835.2,1000,"INE121A07QW3",1044,1019.8,1044,1019.8,"","","","830CIFFCL26"
"938586","CHON22","DR","CHOLAMANDALAM  4 NCD",1200,1,"938586",0,0,0,0,"ZCCIFCL26","CHOLAMANDALAM  4 NCD","","","","","","","","","","",800,1000,"INE121A07QZ6",0,0,0,0,"","","","ZCCIFCL26"
"938588","CHON23","DR","CHOLAMANDALAM INVT IN 5 8.40",1243.2,1,"938588",0,0,0,0,"840CIFCL28","CHOLAMANDALAM INVT IN 5 8.40","","","","","","","","","","",828.8,1000,"INE121A07QY9",1068.5,1014.6,1068.5,1014.6,"","","","840CIFCL28"
"0","CHON24","DR","CHOLAMANDALAM INVT LTDSR 6 NCD",1200,1,"0",0,0,0,0,"ZCCIFCL28","CHOLAMANDALAM INVT LTDSR 6 NCD","","","","","","","","","","",800,1000,"INE121A07QX1",0,0,0,0,"","","","ZCCIFCL28"
"938708","CHON25","DR","CHOLAMANDALAM INVT LTD 8.25",1234.78,1,"938708",0,0,0,0,"825CIFCL25A","CHOLAMANDALAM INVT LTD 8.25","","","","","","","","","","",823.2,1000,"INE121A07RH2",1028.99,825.5,1028.99,825.5,"","","","825CIFCL25A"
"938710","CHON26","DR","CHOLAMANDALAM INVT LTD 09JU25",1202.4,1,"938710",0,0,0,0,"CIFCL090823","CHOLAMANDALAM INVT LTD 09JU25","","","","","","","","","","",801.6,1000,"INE121A07RG4",1005,977.93,1005,975,"","","","CIFCL090823"
"938712","CHON27","DR","CHOLAMANDALAM INVT LTD 8.30",1080,1,"938712",0,0,0,0,"83CIFCL26","CHOLAMANDALAM INVT LTD 8.30","","","","","","","","","","",720,1000,"INE121A07RF6",1000,830.3,1000,830.3,"","","","83CIFCL26"
"938714","CHON28","DR","CHOLAMANDALAM INVT LTD 09SP26",1200,1,"938714",0,0,0,0,"CIFC090823","CHOLAMANDALAM INVT LTD 09SP26","","","","","","","","","","",800,1000,"INE121A07RD1",0,0,0,0,"","","","CIFC090823"
"938716","CHON29","DR","CHOLAMANDALAM INVT LTD 8.40",1209.6,1,"938716",0,0,0,0,"84CIFCL28","CHOLAMANDALAM INVT LTD 8.40","","","","","","","","","","",806.4,1000,"INE121A07RE9",1016,1001,1016,1001,"","","","84CIFCL28"
"938718","CHON30","DR","CHOLAMANDALAM INVT LTD 09AG28",1194,1,"938718",0,0,0,0,"CIFC090823A","CHOLAMANDALAM INVT LTD 09AG28","","","","","","","","","","",796,1000,"INE121A07RI0",1001,995,1001,995,"","","","CIFC090823A"
"948575","CHOND5","DR","CHOLAMANDALAM INV 12 RR FV5LAC",624271.23,1,"948575",0,0,0,0,"CIFCL250912","CHOLAMANDALAM INV 12 RR FV5LAC","","","","","","","","","","",416180.83,500000,"INE121A08MQ2",565204.11,520226.03,616239.04,520226.03,"","","","CIFCL250912"
"750692","CHORE1","C","CHOICE INTERNATIONAL RIGHT ENT",170.55,1,"750692",0,0,0,0,"CHOICEIN-RE","CHOICE INTERNATIONAL RIGHT ENT","","","","","","","","","","",73.15,1,"INE102B20014",196.9,92,196.9,92,"","","","CHOICEIN-RE"
"511742","CHOSEC","DR","UGRO CAPITAL LIMITED",312.75,1,"511742",0,0,0,0,"UGROCAP","UGRO CAPITAL LIMITED","","","","","","","","","","",208.55,10,"INE583D01011",319.85,136,359.9,0.1,"","","","UGROCAP"
"501833","CHOSTE","C","CHOWGULE STEAMSHIPS LTD",15.88,1,"501833",0,0,0,0,"CHOWGULSTM","CHOWGULE STEAMSHIPS LTD","","","","","","","","","","",14.38,10,"INE490A01015",16.4,11.42,160,2.25,"","","","CHOWGULSTM"
"513240","CHOTUB","DR","CHOKSI TUBE CO. LTD",7.83,1,"513240",0,0,0,0,"CHOKSITUQ","CHOKSI TUBE CO. LTD","","","","","","","","","","",5.23,10,"INE661C01017",16,3.34,95,2.7,"","","","CHOKSITUQ"
"539335","CHPL","C","CHPL INDUSTRIES LIMITED",8.74,1,"539335",0,0,0,0,"CHPLIND","CHPL INDUSTRIES LIMITED","","","","","","","","","","",7.92,10,"INE714Q01014",13.8,7.94,21.25,7.94,"","","","CHPLIND"
"530191","CHRIND","C","CHROMATIC INDIA LTD",1.03,1,"530191",0,0,0,0,"CHROMATIC","CHROMATIC INDIA LTD","","","","","","","","","","",0.95,10,"INE662C01015",1.31,0.6,156.9,0.33,"","","","CHROMATIC"
